DOI,Country,Facility,Journal,Impact Factor,Published Date,Cited Times,Number of days until 01/20/2023,Average cited times per day,Metal_Dopant_1,Metal_Dopant_2,Metal_Dopant_3,Metal_Dopant_4,Sample Name,Metal_Dopant_1 Proportion in Precursor ,Metal_Dopant_2 Proportion in Precursor ,Metal_Dopant_3 Proportion in Precursor ,Metal_Dopant_4 Proportion in Precursor ,Hydrothermal Temperature (Celcius degree),Hydrothermal Time (min),Hydrothermal Still/Strring (0/1),Hydrothermal Strong Reductant in Liquid (0/1),Hydrothermal Weak Reductant in Liquid (0/1),Mixed in Solid or Liquid (0/1),Annealing Temperature (Celcius Degree),Annealing Temerature Rising Rate (Celcius Degree min-1),Annealing Time (min),Annealing Still/Strring (0/1),Annealing Atomosphere Inert (0/1),Annealing Atomosphere Reductive (0/1),Post-processing Acid Wash etc. (0/1),Catalyst Loading (mg cm -2),Support Material Loading (mg cm -2),Support is not Carbon (0/1),Electrode Type_Glassy Carbon/Carbon Paper or Ti Mesh (0/1),LSV Scanning Speed (mV s-1),Electrolyte Proton Concentration (M),Electrolyte O2 Saturated (0/1),Overpotential (mV @10 mA cm-2)
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,Nb,Ir,None,None,Ir/NbO2,86.00223964,13.99776036,0,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.040764331,0.163057325,1,0,0.167,1,0,302
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,W,C,Ir,None,Ir/WC,79.75077882,20.24922118,0,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.040764331,0.163057325,1,0,0.167,1,0,329
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,Sn,Sb,Ir,None,Ir/ATO,79.47712418,4.183006536,16.33986928,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.040764331,0.163057325,1,0,0.167,1,0,283
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,Ta,C,Ir,None,Ir/TaC,90.03516999,9.964830012,0,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.010191083,0.193630573,1,0,0.167,1,0,315
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,Ta,C,Ir,None,Ir/TaC,90.03516999,9.964830012,0,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.020382166,0.18343949,1,0,0.167,1,0,330
10.1016/j.electacta.2017.06.048,Canada,Queens Univ,ELECTROCHIMICA ACTA,7.336,8/20/2017,46,1979,0.023244063,Ta,C,Ir,None,Ir/TaC,90.03516999,9.964830012,0,0,160,150,1,0,1,0,25,0,0,0,0,0,1,0.061146497,0.142675159,1,0,0.167,1,0,317
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-24/1,75.55158029,20.11915633,4.329263385,0,-40,2880,0,0,0,0,900,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,229
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-36/1,77.79693648,20.71708786,1.485975662,0,-40,2880,0,0,0,0,900,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,225
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-12/2,66.86703066,17.80648714,15.32648219,0,-40,2880,0,0,0,0,900,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,344
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-24/2,72.41648013,19.28428868,8.299231193,0,-40,2880,0,0,0,0,900,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,243
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-36/2,74.47681447,19.83294945,5.690236078,0,-40,2880,0,0,0,0,900,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,323
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-24/1-700,75.55158029,20.11915633,4.329263385,0,-40,2880,0,0,0,0,700,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,533
10.1007/s42773-022-00163-0,Peoples R China,Qingdao Univ,BIOCHAR,11.452,7/30/2022,4,174,0.022988506,Na,S,Ru,None,Ru/RuS2-BBA-24/1-800,75.55158029,20.11915633,4.329263385,0,-40,2880,0,0,0,0,800,10,120,0,1,0,0,0.1,0.9,0,1,2,1,,521
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ir,None,None,None,IrO2 black,100,0,0,0,80,120,1,0,0,0,350,,150,0,0,0,0,0.51,0,0,0,1,1,0,317
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ti,Ir,None,None,IrO2 TNT,70.58823529,29.41176471,0,0,80,120,1,0,0,0,350,,150,0,0,0,0,0.255,0.255,1,0,1,1,0,296
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ti,Ir,Nb,None,IrO2 Nb-TNT,68.47058824,29.41176471,2.117647059,0,80,120,1,0,0,0,350,,150,0,0,0,0,0.255,0.255,1,0,1,1,0,286
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ir,Ru,None,None,IrRuOx black,60,40,0,0,80,120,1,0,0,0,350,,150,0,0,0,0,0.51,0,0,0,1,1,0,290
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ti,Ir,Ru,None,IrRuOx  TNT,70.58823529,17.64705882,11.76470588,0,80,120,1,0,0,0,350,,150,0,0,0,0,0.255,0.255,1,0,1,1,0,320
10.1016/j.jechem.2019.03.008,Spain,CIDETEC,JOURNAL OF ENERGY CHEMISTRY,13.599,7/12/2019,34,1288,0.026397516,Ti,Ir,Ru,Nb,IrRuOx  Nb-TNT,68.47058824,17.64705882,11.76470588,2.117647059,80,120,1,0,0,0,350,,150,0,0,0,0,0.255,0.255,1,0,1,1,0,269
10.1016/j.matchemphys.2021.125266,South Korea,Yeungnam Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,10/24/2021,5,453,0.011037528,Fe,Na,P,None,汐-Fe2O3,64.6359584,31.05497771,4.309063893,0,25,30,1,0,0,1,825,10,240,0,0,0,0,0.14285714,0,0,0,5,1,,581
10.1016/j.matchemphys.2021.125266,South Korea,Yeungnam Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,10/24/2021,5,453,0.011037528,Ni,Fe,Na,P,汐-Fe2O3-NiO,91.18302109,5.698938818,2.738110835,0.379929255,25,30,1,0,0,1,825,10,240,0,0,0,0,0.14285714,0,0,0,5,1,,412
10.1016/j.matchemphys.2021.125266,South Korea,Yeungnam Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,10/24/2021,5,453,0.011037528,Ni,Na,P,None,NiO/CNT,96.69352598,2.903584329,0.402889692,0,25,30,1,0,0,1,825,10,240,0,0,0,0,0.14285714,0.000111317,0,0,5,1,,323
10.1016/j.matchemphys.2021.125266,South Korea,Yeungnam Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,10/24/2021,5,453,0.011037528,Fe,Na,P,None,汐-Fe2O3/CNT,64.6359584,31.05497771,4.309063893,0,25,30,1,0,0,1,825,10,240,0,0,0,0,0.14285714,0.000111317,0,0,5,1,,280
10.1016/j.matchemphys.2021.125266,South Korea,Yeungnam Univ,MATERIALS CHEMISTRY AND PHYSICS,4.778,10/24/2021,5,453,0.011037528,Ni,Fe,Na,P,汐-Fe2O3-NiO/CNT,91.18302109,5.698938818,2.738110835,0.379929255,25,30,1,0,0,1,825,10,240,0,0,0,0,0.14285714,0.000111317,0,0,5,1,,128
10.1002/smll.202202439,Japan,Univ Tokyo,SMALL,15.153,7/13/2022,1,191,0.005235602,Ru,Cu,Ca,None,CaCu3Ru4O12,50,37.5,12.5,0,25,,1,0,0,1,950,,2880,0,0,0,0,0.254655,0,0,0,5,2,1,340
10.1002/smll.202202439,Japan,Univ Tokyo,SMALL,15.153,7/13/2022,1,191,0.005235602,Ru,Cu,Sr,None,SrCu3Ru4O12,50,37.5,12.5,0,25,,1,0,0,1,950,,2880,0,0,0,0,0.254655,0,0,0,5,2,1,334
10.1002/smll.202202439,Japan,Univ Tokyo,SMALL,15.153,7/13/2022,1,191,0.005235602,Ru,Cu,La,None,LaCu3Ru4O12,50,37.5,12.5,0,25,,1,0,0,1,1050,,2880,0,0,0,0,0.254655,0,0,0,5,2,1,327
10.1002/smll.202202439,Japan,Univ Tokyo,SMALL,15.153,7/13/2022,1,191,0.005235602,Ru,Cu,Nd,None,NdCu3Ru4O12,50,37.5,12.5,0,25,,1,0,0,1,1050,,2880,0,0,0,0,0.254655,0,0,0,5,2,1,377
10.1016/j.xcrp.2020.100260,South Korea,Korea Univ,CELL REPORTS PHYSICAL SCIENCE,7.832,7/1/2021,10,568,0.017605634,Cu,Ir,Co,None,Co- d - IrCu ONC,50,25,25,0,270,30,0,0,1,0,25,0,0,0,0,1,1,0.023324675,0.236415584,0,0,5,0.1,0,296
10.1016/j.xcrp.2020.100260,South Korea,Korea Univ,CELL REPORTS PHYSICAL SCIENCE,7.832,7/1/2021,10,568,0.017605634,Cu,Mn,Ir,None,Mn- d - IrCu ONC,40,40,20,0,280,180,0,0,1,0,25,0,0,0,0,1,1,0.022962963,0.162222222,0,0,5,0.1,0,302
10.1016/j.xcrp.2020.100260,South Korea,Korea Univ,CELL REPORTS PHYSICAL SCIENCE,7.832,7/1/2021,10,568,0.017605634,Cu,Zn,Ir,None,Zn- d - IrCu ONC,40,40,20,0,280,90,0,0,1,0,25,0,0,0,0,1,1,0.024587156,0.158899083,0,0,5,0.1,0,290
10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,179,0,Ir,None,None,None,Ir NSs,100,0,0,0,200,300,0,0,1,0,25,0,0,0,0,0,0,0.2,0.2,0,0,5,1,,274
10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,179,0,Ir,Co,None,None,Ir p-NHs-2,78.16376082,21.83623918,0,0,200,300,0,0,1,0,25,0,0,0,0,0,0,0.2,0.2,0,0,5,1,,278
10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,179,0,Ir,Co,None,None,Ir p-NHs-5,58.87848923,41.12151077,0,0,200,300,0,0,1,0,25,0,0,0,0,0,0,0.2,0.2,0,0,5,1,,243
10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,179,0,Co,Ir,None,None,Ir p-NHs-8,52.77362909,47.22637091,0,0,200,300,0,0,1,0,25,0,0,0,0,0,0,0.2,0.2,0,0,5,1,,268
10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,179,0,Co,Ir,None,None,Ir p-NHs-12,62.63346689,37.36653311,0,0,200,300,0,0,1,0,25,0,0,0,0,0,0,0.2,0.2,0,0,5,1,,273
10.1002/elsa.202100111,Peoples R China,Qingdao University of Science and Technology,ELECTROCHEMICAL SCIENCE ADVANCES,0,7/6/2021,0,563,0,Pd,Ru,None,None,Pd69Ru31/CNTs,66.66666667,33.33333333,0,0,25,,1,0,0,1,800,,60,0,0,0,0,0.141542817,0,0,0,5,0.1,1,227
10.1002/elsa.202100111,Peoples R China,Qingdao University of Science and Technology,ELECTROCHEMICAL SCIENCE ADVANCES,0,7/6/2021,0,563,0,Pd,Ru,None,None,Pd38Ru62/CNTs,50,50,0,0,25,,1,0,0,1,800,,60,0,0,0,0,0.141542817,0,0,0,5,0.1,1,243
10.1002/elsa.202100111,Peoples R China,Qingdao University of Science and Technology,ELECTROCHEMICAL SCIENCE ADVANCES,0,7/6/2021,0,563,0,Ru,Pd,None,None,Pd34Ru66/CNTs,66.66666667,33.33333333,0,0,25,,1,0,0,1,800,,60,0,0,0,0,0.141542817,0,0,0,5,0.1,1,245
10.1038/s41467-021-24578-8,South Korea,Korea Inst Sci & Technol KIST,NATURE COMMUNICATIONS,17.694,8/5/2021,39,533,0.073170732,Ni,Ir,None,None,IrNi/C-LT,61.60465609,38.39534391,0,0,25,,1,0,0,0,400,,5,0,0,1,0,0.003,0.022552519,0,0,5,0.1,,365
10.1038/s41467-021-24578-8,South Korea,Korea Inst Sci & Technol KIST,NATURE COMMUNICATIONS,17.694,8/5/2021,39,533,0.073170732,Ni,Ir,None,None,IrNi/C-HT,61.60465609,38.39534391,0,0,25,,1,0,0,0,1000,,5,0,0,1,0,0.003,0.024153865,0,0,5,0.1,,357
10.1038/s41467-021-24578-8,South Korea,Korea Inst Sci & Technol KIST,NATURE COMMUNICATIONS,17.694,8/5/2021,39,533,0.073170732,Ir,None,None,None,Ir/C-LT,100,0,0,0,25,,1,0,0,0,400,,5,0,0,1,0,0.003,0.026,0,0,5,0.1,,380
10.1038/s41467-021-24578-8,South Korea,Korea Inst Sci & Technol KIST,NATURE COMMUNICATIONS,17.694,8/5/2021,39,533,0.073170732,Ir,None,None,None,Ir/C-HT,100,0,0,0,25,,1,0,0,0,1000,,5,0,0,1,0,0.003,0.026,0,0,5,0.1,,455
10.1016/j.ijhydene.2022.02.065,Peoples R China,Southern Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2022,3,254,0.011811024,Pt,Ir,None,None,50 wt% Ir-Pt(1:2)/C,66.32124352,33.67875648,0,0,150,240,0,0,1,0,120,,180,0,0,0,0,0.075,0.075,0,0,5,1,0,332
10.1016/j.ijhydene.2022.02.065,Peoples R China,Southern Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2022,3,254,0.011811024,Pt,Ir,None,None,60 wt% Ir-Pt(1:2)/C,66.32124352,33.67875648,0,0,150,240,0,0,1,0,120,,180,0,0,0,0,0.075,0.05,0,0,5,1,0,327
10.1016/j.ijhydene.2022.02.065,Peoples R China,Southern Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2022,3,254,0.011811024,Pt,Ir,None,None,50 wt% Ir-Pt(1:3)/C,66.32124352,33.67875648,0,0,150,240,0,0,1,0,120,,180,0,0,0,0,0.075,0.032142857,0,0,5,1,0,333
10.1016/j.ijhydene.2022.02.065,Peoples R China,Southern Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2022,3,254,0.011811024,Pt,Ir,None,None,60 wt% Ir-Pt(1:3)/C,66.32124352,33.67875648,0,0,150,240,0,0,1,0,120,,180,0,0,0,0,0.075,0.01875,0,0,5,1,0,336
10.1098/rsos.182223,Peoples R China,Hunan Univ,ROYAL SOCIETY OPEN SCIENCE,3.653,6/4/2019,1,1326,0.000754148,Na,Sn,Ir,None,40IrO2/SnO2,98.07947034,1.325047158,0.595482503,0,25,360,1,0,0,1,400,,60,0,0,0,0,0.04,0.06,1,0,50,1,0,342
10.1098/rsos.182223,Peoples R China,Hunan Univ,ROYAL SOCIETY OPEN SCIENCE,3.653,6/4/2019,1,1326,0.000754148,Na,Sn,Ir,Co,40IrO2/Co0.1Sn0.9O2,97.64285115,1.587885527,0.5928316,0.176431725,25,360,1,0,0,1,400,,60,0,0,0,0,0.04,0.06,1,0,50,1,0,328
10.1098/rsos.182223,Peoples R China,Hunan Univ,ROYAL SOCIETY OPEN SCIENCE,3.653,6/4/2019,1,1326,0.000754148,Na,Sn,Ir,Co,40IrO2/Co0.2Sn0.8O2,97.54455459,1.490568485,0.5922348,0.372642121,25,360,1,0,0,1,400,,60,0,0,0,0,0.04,0.06,1,0,50,1,0,312
10.1098/rsos.182223,Peoples R China,Hunan Univ,ROYAL SOCIETY OPEN SCIENCE,3.653,6/4/2019,1,1326,0.000754148,Na,Sn,Co,Ir,40IrO2/Co0.3Sn0.7O2,97.43458428,1.381694015,0.592154578,0.591567123,25,360,1,0,0,1,400,,60,0,0,0,0,0.04,0.06,1,0,50,1,0,325
10.1021/acsaem.9b02019,India,Univ Delhi,ACS APPLIED ENERGY MATERIALS,6.959,2/21/2020,21,1064,0.019736842,S,Co,None,None,Co3S4/AC 10%,57.14285714,42.85714286,0,0,200,60,1,0,1,0,25,0,0,0,0,0,0,0.212464589,0.849858357,0,0,5,1,,420
10.1002/celc.201901037,Peoples R China,East China Univ Sci & Technol,CHEMELECTROCHEM,4.782,10/4/2019,9,1204,0.007475083,Ir,Mn,Co,None,IrO2/Mn-Co(1:1)-Bir,40,30,30,0,220,720,0,0,0,0,400,,360,0,0,0,0,0.2,0,0,0,10,0.1,,296
10.1002/celc.201901037,Peoples R China,East China Univ Sci & Technol,CHEMELECTROCHEM,4.782,10/4/2019,9,1204,0.007475083,Ir,Mn,Co,None,IrO2/Mn-Co(2:1)-Bir,40,40,20,0,220,720,0,0,0,0,400,,360,0,0,0,0,0.2,0,0,0,10,0.1,,273
10.1002/celc.201901037,Peoples R China,East China Univ Sci & Technol,CHEMELECTROCHEM,4.782,10/4/2019,9,1204,0.007475083,Ir,Mn,Co,None,Ir0.6Mn0.2Co0.2,60,20,20,0,220,720,0,0,0,0,400,,360,0,0,0,0,0.2,0,0,0,10,0.1,,310
10.1093/nsr/nwaa058,Peoples R China,Soochow Univ,NATIONAL SCIENCE REVIEW,23.178,10/9/2020,30,833,0.036014406,Ir,None,None,None,Ir-NSs,100,0,0,0,100,300,0,0,1,0,25,0,0,0,0,0,0,0.015286624,0,0,0,5,1,0,341
10.1093/nsr/nwaa058,Peoples R China,Soochow Univ,NATIONAL SCIENCE REVIEW,23.178,10/9/2020,30,833,0.036014406,Ir,None,None,None,surfactant-free Ir-NSs,100,0,0,0,100,300,0,0,1,0,25,0,0,0,0,0,0,0.015286624,0.093903547,0,0,5,1,0,328
10.1039/C9SC00496C,Japan,Kyoto Univ,CHEMICAL SCIENCE,9.969,6/4/2019,32,1326,0.02413273,Ru,Au,None,None,Au0.1Ru0.9,90,10,0,0,190,10,1,0,1,0,25,0,0,0,0,0,0,0.04,0.16,0,0,5,0.1,,231
10.1039/C9SC00496C,Japan,Kyoto Univ,CHEMICAL SCIENCE,9.969,6/4/2019,32,1326,0.02413273,Ru,Au,None,None,Au0.3Ru0.7,70,30,0,0,190,10,1,0,1,0,25,0,0,0,0,0,0,0.04,0.16,0,0,5,0.1,,248
10.1039/C9SC00496C,Japan,Kyoto Univ,CHEMICAL SCIENCE,9.969,6/4/2019,32,1326,0.02413273,Ru,Au,None,None,Au0.5Ru0.5,50,50,0,0,190,10,1,0,1,0,25,0,0,0,0,0,0,0.04,0.16,0,0,5,0.1,,264
10.1039/C9SC00496C,Japan,Kyoto Univ,CHEMICAL SCIENCE,9.969,6/4/2019,32,1326,0.02413273,Au,Ru,None,None,Au0.7Ru0.3,70,30,0,0,190,10,1,0,1,0,25,0,0,0,0,0,0,0.04,0.16,0,0,5,0.1,,300
10.1016/j.electacta.2021.138885,South Korea,Gwangju Inst Sci & Technol,ELECTROCHIMICA ACTA,7.336,8/18/2021,5,520,0.009615385,Na,Ir,None,None,G-350,99.29313929,0.706860707,0,0,25,,1,0,0,0,350,,30,0,0,0,0,0.1,0,0,0,5,0.1,0,316
10.1016/j.electacta.2021.138885,South Korea,Gwangju Inst Sci & Technol,ELECTROCHIMICA ACTA,7.336,8/18/2021,5,520,0.009615385,Na,Ir,None,None,G-400,99.29313929,0.706860707,0,0,25,,1,0,0,0,400,,30,0,0,0,0,0.1,0,0,0,5,0.1,0,313
10.1016/j.electacta.2021.138885,South Korea,Gwangju Inst Sci & Technol,ELECTROCHIMICA ACTA,7.336,8/18/2021,5,520,0.009615385,Na,Ir,None,None,G-450,99.29313929,0.706860707,0,0,25,,1,0,0,0,450,,30,0,0,0,0,0.1,0,0,0,5,0.1,0,309
10.1016/j.electacta.2021.138885,South Korea,Gwangju Inst Sci & Technol,ELECTROCHIMICA ACTA,7.336,8/18/2021,5,520,0.009615385,Na,Ir,None,None,G-500,99.29313929,0.706860707,0,0,25,,1,0,0,0,500,,30,0,0,0,0,0.1,0,0,0,5,0.1,0,346
10.32737/2221-8688-2019-1-9-15,Russia,Natl Res Ctr,CHEMICAL PROBLEMS,0,4/10/2019,10,1381,0.00724113,Ti,Ir,None,None,Ir/Ti4O7,85.49618321,14.50381679,0,0,100,240,1,0,1,0,25,0,0,0,1,0,0,0.015286624,0.03566879,1,0,5,0.1,,239
10.3390/catal9060549,South Korea,Korea Res Inst Chem Technol,CATALYSTS,4.501,7/17/2019,11,1283,0.008573655,Si,Ru,None,None,SC RuO2,51.29411765,48.70588235,0,0,25,,1,0,0,0,500,,180,0,0,0,1,0.2,0,0,0,10,1,,276
10.1039/d2se00701k,Peoples R China,South China Univ Technol,SUSTAINABLE ENERGY & FUELS,6.813,7/10/2022,0,194,0,S,Mn,Ir,None,3%-Ir-MnO2,49.23857868,49.23857868,1.52284264,0,140,720,0,0,0,0,200,,240,0,1,0,0,1,0.333,0,1,10,1,,313
10.1039/d2se00701k,Peoples R China,South China Univ Technol,SUSTAINABLE ENERGY & FUELS,6.813,7/10/2022,0,194,0,S,Mn,Ir,None,5%-Ir-MnO2,48.71794872,48.71794872,2.564102564,0,140,720,0,0,0,0,200,,240,0,1,0,0,1,0.333,0,1,10,1,,257
10.1039/d2se00701k,Peoples R China,South China Univ Technol,SUSTAINABLE ENERGY & FUELS,6.813,7/10/2022,0,194,0,S,Mn,Ir,None,8%-Ir-MnO2,47.91666667,47.91666667,4.166666667,0,140,720,0,0,0,0,200,,240,0,1,0,0,1,0.333,0,1,10,1,,296
10.1016/j.cattod.2022.05.031,Peoples R China,East China Univ Sci & Technol,CATALYSIS TODAY,6.766,12/12/2022,1,39,0.025641026,Ir,None,None,None,Ir NPs/C,100,0,0,0,160,300,0,0,1,0,160,,300,0,0,0,0,0.001345219,0.202475781,0,0,5,1,,361
10.1016/j.cej.2022.138471,South Korea,Jeonbuk Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,10/12/2022,4,100,0.04,N,Co,None,None,Co3O4@rGO,80,20,0,0,180,240,0,0,0,0,25,0,0,0,0,0,0,3,0,0,1,1,1,,380
10.1016/j.cej.2022.138471,South Korea,Jeonbuk Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,10/12/2022,4,100,0.04,S,Co,None,None,Co3S4@rGO,66.66666667,33.33333333,0,0,180,240,0,0,0,0,25,0,0,0,0,0,0,3,0,0,1,1,1,,350
10.1016/j.apcatb.2021.120838,Peoples R China,Jinan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,11/28/2021,54,418,0.129186603,Ru,None,None,None,Ru-RuO2@NPC,100,0,0,0,150,360,0,0,0,0,800,,120,0,1,0,0,0.070584,0.337416,0,1,10,1,,170
10.1002/slct.202103472,Peoples R China,Jiangsu Univ Sci & Technol,CHEMISTRYSELECT,2.307,3/3/2022,1,323,0.003095975,Rh,Cu,Au,None,Au@Rh3.8Cu,69.93006993,17.48251748,12.58741259,0,240,180,1,0,1,0,25,0,0,0,1,0,0,0.254777,1.019108,0,0,10,1,,420
10.1002/slct.202103472,Peoples R China,Jiangsu Univ Sci & Technol,CHEMISTRYSELECT,2.307,3/3/2022,1,323,0.003095975,Rh,Cu,Au,None,Au@Rh3Cu,63.55932203,21.18644068,15.25423729,0,240,180,1,0,1,0,25,0,0,0,1,0,0,0.254777,1.019108,0,0,10,1,,415
10.1002/slct.202103472,Peoples R China,Jiangsu Univ Sci & Technol,CHEMISTRYSELECT,2.307,3/3/2022,1,323,0.003095975,Rh,Cu,Au,None,Au@Rh2Cu,53.76344086,26.88172043,19.35483871,0,240,180,1,0,1,0,25,0,0,0,1,0,0,0.254777,1.019108,0,0,10,1,,460
10.1002/slct.202103472,Peoples R China,Jiangsu Univ Sci & Technol,CHEMISTRYSELECT,2.307,3/3/2022,1,323,0.003095975,Rh,Au,None,None,Au@Rh3,80.64516129,19.35483871,0,0,240,180,1,0,1,0,25,0,0,0,1,0,0,0.254777,1.019108,0,0,10,1,,470
10.1002/slct.202103472,Peoples R China,Jiangsu Univ Sci & Technol,CHEMISTRYSELECT,2.307,3/3/2022,1,323,0.003095975,Rh,Cu,None,None,Rh1.3Cu,75,25,0,0,240,180,1,0,1,0,25,0,0,0,1,0,0,0.254777,1.019108,0,0,10,1,,430
10.1016/j.apsusc.2021.151840,Peoples R China,East China Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,12/22/2021,2,394,0.005076142,Ir,Lu,None,None,Lu2Ir2O7,50,50,0,0,200,720,0,0,0,0,600,,720,0,0,0,0,0.2,0,0,1,10,0.1,,352
10.1016/j.apsusc.2021.151840,Peoples R China,East China Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,12/22/2021,2,394,0.005076142,Ir,Lu,Zn,None,Lu1.8Zn0.2Ir2O7,50,45,5,0,200,720,0,0,0,0,600,,720,0,0,0,0,0.2,0,0,1,10,0.1,,337
10.1016/j.apsusc.2021.151840,Peoples R China,East China Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,12/22/2021,2,394,0.005076142,Ir,Pr,None,None,Pr2Ir2O7,50,50,0,0,200,720,0,0,0,0,600,,720,0,0,0,0,0.2,0,0,1,10,0.1,,369
10.1016/j.apsusc.2021.151840,Peoples R China,East China Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,12/22/2021,2,394,0.005076142,Ir,Pr,Zn,None,Pr1.8Zn0.2Ir2O7,50,45,5,0,200,720,0,0,0,0,600,,720,0,0,0,0,0.2,0,0,1,10,0.1,,344
10.1016/j.cattod.2022.01.015,South Korea,Inst Integrated Technol,CATALYSIS TODAY,6.562,11/9/2022,1,72,0.013888889,Ti,Ir,None,None,IrOx/Ti4O7(1:9),90,10,0,0,120,300,1,0,1,0,25,0,0,0,0,0,0,0.01,0.121807787,1,0,5,0.1,,389
10.1016/j.cattod.2022.01.015,South Korea,Inst Integrated Technol,CATALYSIS TODAY,6.562,11/9/2022,1,72,0.013888889,Ti,Ir,None,None,IrOx/Ti4O7(3:7),70,30,0,0,120,300,1,0,1,0,25,0,0,0,0,0,0,0.01,0.031579797,1,0,5,0.1,,325
10.1016/j.cattod.2022.01.015,South Korea,Inst Integrated Technol,CATALYSIS TODAY,6.562,11/9/2022,1,72,0.013888889,Ir,Ti,None,None,IrOx/Ti4O7(5:5),50,50,0,0,120,300,1,0,1,0,25,0,0,0,0,0,0,0.01,0.013534199,1,0,5,0.1,,301
