ASA [m^2/cm^3],NASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,CO2_uptake_16bar_mol_kg
1030.85,0.0,5934.46,7.06696,9.51714,9.50886,0.333291,0.35134,0.0,0.0,1.05415,1030.85,977.8968837,0.35134,0.333291,6.464679868
0.0,313.658,1485.19,3.52352,4.68805,4.66923,0.0,0.0,0.142892,0.2281,1.59631,313.658,196.4894037,0.2281,0.142892,3.859230605
708.648,0.0,25948.5,53.2643,53.57674,53.57674,3.51361,0.8244,0.0,0.0,0.23463,708.648,3020.278737,0.8244,3.51361,14.47390928
0.0,700.98,3680.79,2.93741,5.17369,5.17369,0.0,0.0,0.271077,0.38068,1.40432,700.98,499.1597357,0.38068,0.271077,2.086216997
1539.02,0.0,3040.73,4.70685,5.80282,5.79578,0.136788,0.46912,0.0,0.0,3.42955,1539.02,448.7527518,0.46912,0.136788,2.003976118
561.318,0.0,1413.34,3.9894,4.88877,4.88281,0.122899,0.23726,0.0,0.0,1.93052,561.318,290.7600025,0.23726,0.122899,2.53645689
0.0,855.602,13102.5,3.46699,12.98786,12.98786,0.0,0.0,0.234049,0.3352,1.43218,855.602,597.4123364,0.3352,0.234049,3.689323961
728.957,0.0,7104.67,4.04722,6.44081,6.44081,0.218798,0.23932,0.0,0.0,1.09379,728.957,666.4505984,0.23932,0.218798,5.42522405
1584.66,0.0,2042.79,7.33404,8.20229,8.17219,0.611013,0.54752,0.0,0.0,0.896085,1584.66,1768.425986,0.54752,0.611013,12.93981331
847.887,0.0,2197.07,4.05839,6.64459,6.64459,0.263713,0.28344,0.0,0.0,1.0748,847.887,788.8788612,0.28344,0.263713,5.952746866
0.0,366.184,1431.85,3.27789,4.60449,4.37551,0.0,0.0,0.124322,0.15308,1.23132,366.184,297.3914173,0.15308,0.124322,4.738214483
1241.59,0.0,1693.65,3.9622,5.05926,4.49661,0.360215,0.4359,0.0,0.0,1.21011,1241.59,1026.014164,0.4359,0.360215,8.026561199
1339.24,0.0,1862.36,6.82741,7.37109,7.37109,0.331767,0.46646,0.0,0.0,1.40599,1339.24,952.5245557,0.46646,0.331767,6.423259463
179.701,174.037,1704.95,4.24381,5.23174,5.21951,0.0496672,0.09274,0.0608281,0.11358,1.86723,353.738,189.4453281,0.20632,0.1104953,2.05771011
0.0,130.733,2162.87,2.81232,4.522,4.46146,0.0,0.0,0.0781206,0.12308,1.57551,130.733,82.97821023,0.12308,0.0781206,1.656167149
0.0,36.5018,1562.6,3.26113,4.00306,3.99382,0.0,0.0,0.0347554,0.04878,1.40352,36.5018,26.00732444,0.04878,0.0347554,3.02390636
0.0,78.6725,1715.33,2.53369,3.96651,3.96651,0.0,0.0,0.0327169,0.06146,1.87854,78.6725,41.87959799,0.06146,0.0327169,2.643127781
1366.46,0.0,7295.91,4.07419,6.75392,6.69614,0.421516,0.37842,0.0,0.0,0.89776,1366.46,1522.07717,0.37842,0.421516,9.990509052
0.0,1574.38,4788.52,2.61902,10.69455,10.69455,0.0,0.0,0.469907,0.57592,1.2256,1574.38,1284.578982,0.57592,0.469907,11.58663574
2393.41,0.0,2055.07,5.65004,6.99143,6.99143,0.662702,0.68736,0.0,0.0,1.03721,2393.41,2307.546206,0.68736,0.662702,7.772415322
0.0,615.353,6745.76,3.57491,5.04484,5.04484,0.0,0.0,0.243141,0.29876,1.22875,615.353,500.7959308,0.29876,0.243141,6.321849419
2271.46,0.0,11675.7,6.23061,11.28347,11.22729,0.939574,0.69442,0.0,0.0,0.73908,2271.46,3073.361476,0.69442,0.939574,18.69652467
0.0,929.028,10275.9,2.80966,8.53121,8.44805,0.0,0.0,0.18211,0.31496,1.7295,929.028,537.1656548,0.31496,0.18211,3.876220527
0.0,592.151,1579.65,3.57986,5.27207,5.2523,0.0,0.0,0.187829,0.27928,1.48689,592.151,398.248021,0.27928,0.187829,4.773363271
0.0,419.599,1930.69,3.68918,4.90223,4.90223,0.0,0.0,0.164108,0.21606,1.31657,419.599,318.7061835,0.21606,0.164108,3.468355086
1316.71,0.0,5029.93,4.47073,5.37051,5.34725,0.309579,0.39664,0.0,0.0,1.28123,1316.71,1027.69214,0.39664,0.309579,7.695751857
1985.51,7.9097,9512.23,7.17077,16.15521,16.15521,1.41922,0.70764,0.020898,0.01042,0.498613,1993.4197,3997.929657,0.71806,1.440118,27.66363124
669.384,0.0,4113.89,5.55881,7.01349,7.01349,0.172638,0.20918,0.0,0.0,1.21167,669.384,552.4474486,0.20918,0.172638,3.697233813
1530.65,0.0,847.046,4.4572,5.65215,5.65215,0.562847,0.48642,0.0,0.0,0.864214,1530.65,1771.146961,0.48642,0.562847,14.88468968
1864.55,0.0,1957.42,5.09996,5.98818,5.98666,0.450721,0.55984,0.0,0.0,1.2421,1864.55,1501.127123,0.55984,0.450721,10.63431133
1682.09,0.0,4903.02,8.17839,9.69532,9.6883,0.809987,0.5863,0.0,0.0,0.723839,1682.09,2323.845496,0.5863,0.809987,15.90867095
1605.69,0.0,8314.45,4.72038,9.52504,9.52504,0.393901,0.4979,0.0,0.0,1.26402,1605.69,1270.304267,0.4979,0.393901,7.448814419
1662.29,0.0,2696.67,4.77854,5.93872,5.93164,0.437161,0.55708,0.0,0.0,1.27431,1662.29,1304.462807,0.55708,0.437161,5.696723296
0.0,150.659,2084.46,2.59644,4.30674,4.22483,0.0,0.0,0.0556995,0.09562,1.71671,150.659,87.76030896,0.09562,0.0556995,1.903662245
370.386,6.48337,15474.1,3.80885,6.55769,6.52189,0.089734,0.12152,0.00490318,0.00664,1.35422,376.86937,278.2925743,0.12816,0.09463718,2.347065335
520.494,0.0,1640.95,3.78928,4.73753,4.73753,0.187778,0.26072,0.0,0.0,1.38845,520.494,374.8741402,0.26072,0.187778,3.532996991
1173.27,0.0,1483.46,3.9072,6.54942,6.54694,0.321389,0.38896,0.0,0.0,1.21025,1173.27,969.4443297,0.38896,0.321389,8.325365115
0.0,389.982,11355.3,3.13712,5.40241,5.16406,0.0,0.0,0.0927467,0.17168,1.85106,389.982,210.6803669,0.17168,0.0927467,2.005115166
1393.46,0.0,2704.83,7.07954,7.22558,7.22145,0.415879,0.46988,0.0,0.0,1.12985,1393.46,1233.314157,0.46988,0.415879,9.345355786
0.0,11.6835,6075.57,2.94764,3.94518,3.91854,0.0,0.0,0.00719493,0.00916,1.27312,11.6835,9.177061078,0.00916,0.00719493,3.806852195
1962.76,0.0,21557.9,6.77607,13.04357,13.04357,0.648768,0.58366,0.0,0.0,0.899644,1962.76,2181.707431,0.58366,0.648768,13.87085136
0.0,364.658,1251.61,2.65379,4.31258,4.3124,0.0,0.0,0.340404,0.34014,0.999225,364.658,364.9408291,0.34014,0.340404,3.794048281
1299.73,0.0,17117.3,3.84026,12.82141,12.81393,0.217479,0.4759,0.0,0.0,2.18826,1299.73,593.9559285,0.4759,0.217479,5.245095651
1272.36,0.0,1243.69,4.15643,4.73064,4.73064,0.241872,0.3901,0.0,0.0,1.61284,1272.36,788.8941246,0.3901,0.241872,5.101449115
0.0,761.253,3024.14,3.60555,4.51961,4.51961,0.0,0.0,0.308157,0.35064,1.13786,761.253,669.0216723,0.35064,0.308157,6.971721636
1964.48,0.0,6270.32,5.85197,7.42434,7.17817,0.526506,0.55122,0.0,0.0,1.04694,1964.48,1876.401704,0.55122,0.526506,10.19035363
300.687,0.0,4465.75,3.75238,4.77881,4.76637,0.103387,0.14824,0.0,0.0,1.43383,300.687,209.7089613,0.14824,0.103387,3.198841444
0.0,191.578,1913.2,2.46616,4.61762,4.61012,0.0,0.0,0.0589959,0.09204,1.56011,191.578,122.7977514,0.09204,0.0589959,2.388341415
2277.54,0.0,7377.42,7.97439,9.62468,9.62468,1.11917,0.74764,0.0,0.0,0.668028,2277.54,3409.348111,0.74764,1.11917,9.90345424
1524.06,0.0,2479.48,5.20074,5.91075,5.90935,0.413634,0.51936,0.0,0.0,1.2556,1524.06,1213.810131,0.51936,0.413634,11.33204454
0.0,309.255,5934.07,3.26125,4.89022,4.80829,0.0,0.0,0.10046,0.12616,1.25583,309.255,246.2554645,0.12616,0.10046,3.77913575
0.0,121.808,4065.37,2.94986,4.09266,4.09117,0.0,0.0,0.0728641,0.09804,1.34552,121.808,90.52856888,0.09804,0.0728641,3.093454537
1969.77,75.9808,9225.87,7.20033,10.01475,10.00686,1.13727,0.62204,0.0693653,0.03794,0.546959,2045.7508,3740.226964,0.65998,1.2066353,23.33800567
0.0,13.7077,1346.61,2.57144,3.92332,3.92332,0.0,0.0,0.0115891,0.02208,1.90524,13.7077,7.194736621,0.02208,0.0115891,2.564778608
0.0,250.158,2791.62,3.53615,5.32267,5.32267,0.0,0.0,0.0733101,0.12292,1.67671,250.158,149.1957464,0.12292,0.0733101,2.886075283
0.0,1574.99,4767.59,2.50626,10.39467,10.39467,0.0,0.0,0.55031,0.57296,1.04116,1574.99,1512.72619,0.57296,0.55031,12.00500249
0.0,270.649,916.559,2.66625,4.73547,4.73547,0.0,0.0,0.118137,0.19518,1.65215,270.649,163.8162394,0.19518,0.118137,3.099522764
1946.66,0.0,20689.5,6.27881,13.99523,13.99522,0.554506,0.62762,0.0,0.0,1.13186,1946.66,1719.877017,0.62762,0.554506,12.10488124
1297.65,0.0,37877.0,14.45488,18.43382,18.43382,1.05933,0.70264,0.0,0.0,0.66329,1297.65,1956.384085,0.70264,1.05933,9.930660165
2448.44,0.0,28518.3,6.80096,12.03938,12.03938,1.41324,0.75412,0.0,0.0,0.533609,2448.44,4588.453343,0.75412,1.41324,26.14751411
894.835,0.0,3366.96,4.37702,5.82311,5.76138,0.253911,0.3266,0.0,0.0,1.28628,894.835,695.67668,0.3266,0.253911,5.638296564
1014.48,0.0,5415.65,5.30461,6.57621,6.57621,0.238541,0.31996,0.0,0.0,1.34132,1014.48,756.3295858,0.31996,0.238541,5.414038045
0.0,274.77,2822.95,3.41338,4.51109,4.48101,0.0,0.0,0.107064,0.17256,1.61175,274.77,170.4792927,0.17256,0.107064,2.777344635
681.214,0.0,1293.99,3.79878,5.1368,5.1368,0.249039,0.30156,0.0,0.0,1.2109,681.214,562.5683376,0.30156,0.249039,6.299338698
2240.6,0.0,19812.0,5.49783,8.35126,8.35073,0.983928,0.61662,0.0,0.0,0.626692,2240.6,3575.280999,0.61662,0.983928,20.58736863
0.0,32.7063,4154.53,2.70419,4.38937,4.38937,0.0,0.0,0.0141107,0.03076,2.1799,32.7063,15.00357815,0.03076,0.0141107,0.66126189
0.0,189.722,4379.98,2.40259,5.79194,5.79194,0.0,0.0,0.0526056,0.10876,2.06746,189.722,91.76574154,0.10876,0.0526056,1.010472431
1094.99,0.0,3516.06,4.28987,6.58218,6.50926,0.293126,0.39698,0.0,0.0,1.3543,1094.99,808.5283911,0.39698,0.293126,6.799240483
0.0,440.851,8122.27,3.352,6.36133,6.36133,0.0,0.0,0.142784,0.17724,1.24131,440.851,355.1498014,0.17724,0.142784,4.915680402
0.0,252.724,1986.41,3.05176,4.46465,4.42162,0.0,0.0,0.146064,0.25206,1.72569,252.724,146.4480874,0.25206,0.146064,3.841513477
1910.08,0.0,12788.4,7.33998,8.23485,8.22968,0.513665,0.55588,0.0,0.0,1.08218,1910.08,1765.029847,0.55588,0.513665,11.61157849
1128.23,0.0,1481.33,5.85477,6.5257,6.5257,0.326536,0.37938,0.0,0.0,1.16183,1128.23,971.0801064,0.37938,0.326536,6.005620164
1758.39,0.0,6530.5,4.49755,14.06271,14.06271,0.631531,0.58812,0.0,0.0,0.931261,1758.39,1888.181723,0.58812,0.631531,15.22654529
1570.43,0.0,1031.67,5.85025,6.15808,6.15808,0.230923,0.50014,0.0,0.0,2.16583,1570.43,725.0938439,0.50014,0.230923,5.545836551
927.033,0.0,3274.39,4.88733,5.63983,5.6271,0.271531,0.31122,0.0,0.0,1.14617,927.033,808.8093389,0.31122,0.271531,5.36748092
0.0,1053.98,3331.8,3.56551,8.36948,8.36948,0.0,0.0,0.282632,0.41228,1.45872,1053.98,722.5375672,0.41228,0.282632,8.057893112
1539.18,0.0,3169.54,4.09157,5.80501,5.4799,0.434687,0.50668,0.0,0.0,1.16562,1539.18,1320.481804,0.50668,0.434687,6.16128692
1536.63,0.0,8690.16,3.98,8.05472,7.82449,0.419265,0.47594,0.0,0.0,1.13518,1536.63,1353.644356,0.47594,0.419265,10.83688715
0.0,262.973,4944.84,3.12542,5.41709,5.41709,0.0,0.0,0.0710817,0.12184,1.71408,262.973,153.419327,0.12184,0.0710817,1.331645036
1411.12,0.0,1423.81,6.81979,7.13372,7.13372,0.499223,0.47292,0.0,0.0,0.947313,1411.12,1489.602697,0.47292,0.499223,11.54736523
945.238,0.0,2601.57,4.91539,5.9099,5.73695,0.266098,0.34298,0.0,0.0,1.28892,945.238,733.3566086,0.34298,0.266098,5.254539571
0.0,877.306,7696.03,2.84267,5.97101,5.9634,0.0,0.0,0.202643,0.27938,1.37868,877.306,636.3376563,0.27938,0.202643,5.160498342
727.621,0.0,2525.26,3.90767,5.34449,5.34449,0.197769,0.23686,0.0,0.0,1.19766,727.621,607.5355276,0.23686,0.197769,4.513977232
1439.45,0.0444793,6455.29,4.67756,6.59501,6.50224,0.124762,0.3938,0.0,0.0,3.15641,1439.494479,456.05434,0.3938,0.124762,3.662030491
497.745,0.0,2465.4,4.38637,7.10673,7.10673,0.0924126,0.20204,0.0,0.0,2.18628,497.745,227.6675449,0.20204,0.0924126,3.78387012
0.0,19.0324,3768.33,3.0061,4.05075,3.40988,0.0,0.0,0.0144205,0.01888,1.30924,19.0324,14.53698329,0.01888,0.0144205,1.89480394
1657.53,0.0,7938.6,7.66741,9.38658,9.38512,0.532619,0.52898,0.0,0.0,0.993168,1657.53,1668.932144,0.52898,0.532619,12.15188558
632.32,0.0,16254.3,3.78902,6.38674,6.37563,0.153864,0.20962,0.0,0.0,1.36238,632.32,464.1289508,0.20962,0.153864,3.824441316
1103.53,0.0,5180.37,5.47634,6.55951,6.55951,0.263975,0.3477,0.0,0.0,1.31717,1103.53,837.8037763,0.3477,0.263975,7.050797075
994.445,0.0,6518.56,4.48624,6.11281,6.11281,0.271348,0.31826,0.0,0.0,1.17289,994.445,847.858708,0.31826,0.271348,7.871531203
0.0,384.467,6460.8,3.51233,4.98627,4.87634,0.0,0.0,0.0835104,0.1662,1.99017,384.467,193.1829944,0.1662,0.0835104,3.589019868
1844.61,0.0,10374.9,7.2596,9.97681,9.95755,0.652398,0.60918,0.0,0.0,0.933756,1844.61,1975.47325,0.60918,0.652398,15.03078133
0.0,25.4995,664.344,3.21832,4.03021,4.02236,0.0,0.0,0.0251834,0.05284,2.09821,25.4995,12.15297801,0.05284,0.0251834,2.405711827
2075.88,0.0,1903.79,5.0342,5.97505,5.95251,0.624398,0.57906,0.0,0.0,0.92739,2075.88,2238.411024,0.57906,0.624398,11.29953495
0.0,340.45,427.355,2.75196,4.22419,4.20945,0.0,0.0,0.115223,0.247,2.14367,340.45,158.8164223,0.247,0.115223,4.38948116
1951.78,0.0,4425.26,7.52574,10.57455,10.57455,0.706967,0.58196,0.0,0.0,0.823179,1951.78,2371.027444,0.58196,0.706967,15.509546
1540.38,0.0,15729.4,6.98844,7.70472,7.7017,0.404063,0.44372,0.0,0.0,1.09814,1540.38,1402.717322,0.44372,0.404063,8.97353986
690.759,0.0,4615.92,4.08202,6.52252,6.52162,0.216037,0.24082,0.0,0.0,1.11472,690.759,619.6704105,0.24082,0.216037,4.339206755
1634.5,0.0,3535.6,7.16835,7.6136,7.6136,0.398753,0.50914,0.0,0.0,1.27683,1634.5,1280.123431,0.50914,0.398753,8.488618189
0.0,162.991,4887.21,2.49623,5.13258,5.01619,0.0,0.0,0.0520974,0.08398,1.61198,162.991,101.1122967,0.08398,0.0520974,1.868918281
1876.58,0.0,30086.0,11.53361,23.49364,23.48524,1.90773,0.80984,0.0,0.0,0.424505,1876.58,4420.631088,0.80984,1.90773,24.31343084
0.0,154.475,2365.53,3.31132,4.60365,4.19274,0.0,0.0,0.0925455,0.15536,1.67874,154.475,92.01841858,0.15536,0.0925455,5.025243558
1257.01,0.073462,5954.58,4.41641,6.48379,6.4829,0.367905,0.3806,0.0,0.0,1.03451,1257.083462,1215.148681,0.3806,0.367905,9.964594129
0.0,144.747,3783.72,3.5008,4.69926,4.58086,0.0,0.0,0.0482823,0.09042,1.87274,144.747,77.2915621,0.09042,0.0482823,2.780519508
708.62,0.0,2184.31,4.03957,5.29331,5.2812,0.267234,0.31832,0.0,0.0,1.19117,708.62,594.8940957,0.31832,0.267234,5.130393308
0.0,418.12,2839.82,2.43229,5.17097,5.17097,0.0,0.0,0.159541,0.1783,1.11758,418.12,374.1298162,0.1783,0.159541,5.006658066
1477.33,42.3414,23673.3,4.28201,11.05011,11.03981,0.373104,0.48042,0.0155946,0.02008,1.28763,1519.6714,1180.208134,0.5005,0.3886986,9.372590159
386.761,0.0,1051.18,3.80022,4.69642,4.68366,0.122917,0.16794,0.0,0.0,1.36629,386.761,283.0738716,0.16794,0.122917,2.29445476
449.608,0.0,2980.38,3.77666,4.5617,4.56065,0.0999664,0.23708,0.0,0.0,2.3716,449.608,189.5800304,0.23708,0.0999664,3.579103263
1433.41,0.0,4708.01,4.88113,7.54049,7.54049,0.352609,0.41356,0.0,0.0,1.17286,1433.41,1222.149276,0.41356,0.352609,7.50435581
1812.03,0.0,2693.85,5.48309,9.63216,9.63216,0.728943,0.5883,0.0,0.0,0.807059,1812.03,2245.226185,0.5883,0.728943,15.13984943
1323.43,0.0,2407.15,8.96526,9.81405,9.81405,0.268086,0.45278,0.0,0.0,1.68894,1323.43,783.5861546,0.45278,0.268086,5.501093748
1250.79,0.0,3457.3,5.75134,6.79615,6.79615,0.331948,0.36768,0.0,0.0,1.10764,1250.79,1129.238742,0.36768,0.331948,7.067611771
0.0,740.612,1917.9,3.48947,5.58663,5.56914,0.0,0.0,0.263403,0.3575,1.35723,740.612,545.6790669,0.3575,0.263403,8.060140197
902.573,2.25057,2519.16,3.87203,5.63872,5.63872,0.315658,0.3371,0.00803426,0.00858,1.06793,904.82357,847.2686131,0.34568,0.32369226,8.697823252
2299.81,0.0,12832.5,5.2994,7.79568,7.79517,0.710618,0.585,0.0,0.0,0.823227,2299.81,2793.652298,0.585,0.710618,13.1568288
507.056,0.0,1025.48,3.7868,4.87031,4.87031,0.0964193,0.20694,0.0,0.0,2.14625,507.056,236.2520676,0.20694,0.0964193,3.215789909
0.0,503.023,3413.45,3.18226,5.26687,4.90891,0.0,0.0,0.152183,0.20948,1.3765,503.023,365.4362514,0.20948,0.152183,5.9501928
0.0,442.701,6820.02,3.02335,4.96943,4.9628,0.0,0.0,0.151392,0.17358,1.14656,442.701,386.1123709,0.17358,0.151392,3.481383114
0.0,1574.33,4713.49,2.52524,10.40343,10.40343,0.0,0.0,0.600917,0.57514,0.957104,1574.33,1644.889166,0.57514,0.600917,12.08750209
2103.45,0.118033,2432.6,4.39582,5.60157,5.5618,0.559599,0.59766,0.0,0.0,1.06802,2103.568033,1969.596106,0.59766,0.559599,8.271241131
829.886,0.0,2142.33,4.08543,5.13222,5.13222,0.141423,0.2382,0.0,0.0,1.68431,829.886,492.7157115,0.2382,0.141423,2.944430148
0.0,655.11,1260.68,3.65365,5.70014,5.70014,0.0,0.0,0.179972,0.29456,1.6367,655.11,400.2627238,0.29456,0.179972,5.527679984
0.0,194.009,3540.12,2.47884,4.47714,4.47703,0.0,0.0,0.0624184,0.10794,1.7293,194.009,112.1893252,0.10794,0.0624184,3.315269143
0.0,62.3458,4276.98,2.83947,4.04841,4.00192,0.0,0.0,0.0363386,0.04376,1.20423,62.3458,51.77233585,0.04376,0.0363386,3.329622182
530.749,0.0,5905.95,4.40085,5.10073,5.10073,0.186242,0.22524,0.0,0.0,1.20939,530.749,438.856779,0.22524,0.186242,3.525970227
2480.17,0.0,2034.37,4.81909,6.30676,6.30369,0.637206,0.66764,0.0,0.0,1.04776,2480.17,2367.116515,0.66764,0.637206,10.64260392
0.0,393.951,5238.16,2.92387,4.97833,4.97205,0.0,0.0,0.107496,0.15454,1.43764,393.951,274.0261818,0.15454,0.107496,3.000337269
1511.1,0.0,2477.78,4.18708,5.75366,5.75366,0.394058,0.44128,0.0,0.0,1.11983,1511.1,1349.401248,0.44128,0.394058,7.566490775
1972.87,0.0,36733.1,11.42638,13.73802,13.39901,1.78534,0.7742,0.0,0.0,0.433642,1972.87,4549.536253,0.7742,1.78534,27.03041602
1395.04,151.961,11760.0,11.96507,14.83524,14.83524,0.416493,0.52594,0.0511885,0.06464,1.26278,1547.001,1225.075627,0.59058,0.4676815,8.213059959
0.0,261.532,3468.99,2.56403,4.71706,4.71398,0.0,0.0,0.0763111,0.15782,2.06811,261.532,126.4594243,0.15782,0.0763111,2.823364195
2385.93,0.0,3054.47,5.93464,8.49333,8.49333,0.589435,0.6662,0.0,0.0,1.13024,2385.93,2110.994125,0.6662,0.589435,11.72761605
0.0,181.111,5802.48,3.34716,4.55135,4.55135,0.0,0.0,0.0593368,0.08446,1.4234,181.111,127.2383027,0.08446,0.0593368,2.934045778
1756.97,0.0,10409.8,6.70705,8.56248,8.55013,0.600324,0.5063,0.0,0.0,0.843378,1756.97,2083.253298,0.5063,0.600324,12.33548887
0.0,190.655,1907.56,2.60006,4.3435,4.3435,0.0,0.0,0.0662786,0.14428,2.17687,190.655,87.58217073,0.14428,0.0662786,2.379282109
1462.12,0.0,7649.13,5.40152,7.73062,7.60787,0.459493,0.43838,0.0,0.0,0.954052,1462.12,1532.537011,0.43838,0.459493,10.27341005
0.0,796.058,3031.24,2.8574,6.5631,6.5631,0.0,0.0,0.188724,0.32616,1.72824,796.058,460.6177383,0.32616,0.188724,6.023205901
0.0,44.0716,2457.13,3.26465,4.27065,4.26875,0.0,0.0,0.0447088,0.0654,1.4628,44.0716,30.1282472,0.0654,0.0447088,3.380853938
1165.89,0.0,16676.0,14.77034,14.8276,14.8276,0.563146,0.49956,0.0,0.0,0.887088,1165.89,1314.289,0.49956,0.563146,10.22582432
0.0,1.75159,1997.89,2.80345,3.78,3.76584,0.0,0.0,0.0,0.0,1.43873,1.75159,1.217455673,0.0,0.0,2.181518602
622.972,206.283,9432.45,3.74676,5.1465,5.14199,0.269754,0.25188,0.105468,0.09848,0.93374,829.255,888.1005419,0.35036,0.375222,9.237606271
0.0,688.531,8113.4,3.53622,6.86582,6.72322,0.0,0.0,0.213445,0.23764,1.11335,688.531,618.43176,0.23764,0.213445,6.275458525
1355.66,0.0,7789.2,4.93619,7.04175,7.01576,0.361355,0.42232,0.0,0.0,1.16871,1355.66,1159.962694,0.42232,0.361355,8.224138681
1657.23,0.0,3859.03,4.68,6.64639,6.63159,0.456827,0.47494,0.0,0.0,1.03965,1657.23,1594.026836,0.47494,0.456827,10.72518605
0.0,475.829,2062.79,3.71858,4.78803,4.78803,0.0,0.0,0.233848,0.27996,1.19719,475.829,397.4548735,0.27996,0.233848,5.747289979
2156.03,0.0,15493.0,6.83219,13.78566,13.73519,1.24198,0.7266,0.0,0.0,0.585033,2156.03,3685.313478,0.7266,1.24198,23.59331038
1597.87,0.0,3815.42,9.13273,10.62623,10.62623,0.640096,0.5853,0.0,0.0,0.914395,1597.87,1747.461436,0.5853,0.640096,13.76574272
0.0,465.025,2924.34,3.50509,4.99101,4.98216,0.0,0.0,0.0972439,0.1757,1.8068,465.025,257.374917,0.1757,0.0972439,2.058983994
0.0,1.89702,763.897,3.47286,3.77576,3.77576,0.0,0.0,0.0,0.0,1.73065,1.89702,1.096131511,0.0,0.0,3.506245132
1938.85,0.0,3052.14,5.99671,8.21752,8.17631,0.753969,0.57014,0.0,0.0,0.756185,1938.85,2563.988971,0.57014,0.753969,14.08657467
1608.03,0.0,2838.07,4.1628,7.20254,7.20254,0.551204,0.48888,0.0,0.0,0.886931,1608.03,1813.027169,0.48888,0.551204,12.57883295
0.0,335.333,4710.7,2.96369,5.17601,5.14098,0.0,0.0,0.110596,0.15026,1.35864,335.333,246.8151976,0.15026,0.110596,2.644109583
2225.06,0.0,2110.0,8.10066,8.61957,8.61957,0.810031,0.66254,0.0,0.0,0.817919,2225.06,2720.391628,0.66254,0.810031,14.83945269
1103.79,0.0,2243.08,4.16129,6.81689,6.80143,0.247928,0.3328,0.0,0.0,1.34232,1103.79,822.3001967,0.3328,0.247928,5.749573292
848.431,0.0,978.512,3.90859,5.03981,5.01601,0.202531,0.30116,0.0,0.0,1.48698,848.431,570.5732424,0.30116,0.202531,5.025119599
1648.48,0.0,4117.17,5.11285,5.96917,5.74626,0.405973,0.49048,0.0,0.0,1.20816,1648.48,1364.455039,0.49048,0.405973,9.640076907
730.625,0.0,7027.49,3.95539,5.63153,5.61978,0.227703,0.26744,0.0,0.0,1.17451,730.625,622.0679262,0.26744,0.227703,4.863936818
0.0,237.418,4822.93,2.54562,4.62664,4.62664,0.0,0.0,0.0650037,0.115,1.76913,237.418,134.2004262,0.115,0.0650037,3.266670724
0.0,447.352,1971.43,3.22793,6.00256,5.9849,0.0,0.0,0.107755,0.20216,1.87611,447.352,238.446573,0.20216,0.107755,2.849928435
1595.84,0.0,19389.2,5.24821,8.73636,8.73636,0.382946,0.4428,0.0,0.0,1.1563,1595.84,1380.126265,0.4428,0.382946,7.959213531
0.0,397.765,5849.41,3.07382,5.26427,5.26427,0.0,0.0,0.117018,0.15948,1.36287,397.765,291.8583577,0.15948,0.117018,3.162466437
1860.54,0.0,5044.75,5.96302,8.91532,8.34435,0.734546,0.57018,0.0,0.0,0.776235,1860.54,2396.877234,0.57018,0.734546,14.76869524
2350.2,0.0,2033.08,5.62583,6.95041,6.95041,0.656394,0.68818,0.0,0.0,1.04842,2350.2,2241.658877,0.68818,0.656394,7.677845992
1099.14,0.0,8681.79,30.14408,30.70055,30.70055,2.10221,0.76146,0.0,0.0,0.362219,1099.14,3034.462577,0.76146,2.10221,14.97767805
0.0,1.47461,834.396,3.49285,3.78989,3.78989,0.0,0.0,0.0,0.0,1.48867,1.47461,0.990555328,0.0,0.0,5.121156063
0.0,350.059,1562.52,3.16942,4.33227,4.27766,0.0,0.0,0.140119,0.2494,1.77992,350.059,196.6711987,0.2494,0.140119,4.936436907
1712.02,0.0,4222.99,5.29768,6.80795,6.78405,0.388515,0.51288,0.0,0.0,1.3201,1712.02,1296.8866,0.51288,0.388515,9.169695879
1502.0,0.0,3577.3,4.20407,5.70656,5.70656,0.367465,0.50434,0.0,0.0,1.37248,1502.0,1094.369317,0.50434,0.367465,5.992587059
1719.08,0.0,46399.9,13.2696,17.52243,17.52243,2.26614,0.80134,0.0,0.0,0.353615,1719.08,4861.445357,0.80134,2.26614,33.76675577
1190.42,0.0,1839.47,3.92573,5.86312,5.85006,0.315647,0.37514,0.0,0.0,1.18848,1190.42,1001.632337,0.37514,0.315647,6.807217114
0.0,236.315,1727.74,3.06466,4.41091,4.40246,0.0,0.0,0.197087,0.26288,1.33382,236.315,177.1715824,0.26288,0.197087,5.743024731
453.046,251.343,10881.3,5.48299,6.79559,6.79559,0.110385,0.13828,0.0648354,0.08122,1.25271,704.389,562.2921506,0.2195,0.1752204,4.268502822
2168.39,45.2643,3972.8,6.22561,7.93112,7.92562,0.917155,0.60554,0.0297166,0.01962,0.660237,2213.6543,3352.8177,0.62516,0.9468716,20.0188043
0.0,614.362,2160.77,3.23803,5.10703,5.10703,0.0,0.0,0.152193,0.28634,1.88143,614.362,326.5399191,0.28634,0.152193,6.750269082
0.0,381.044,1261.93,3.14713,4.68881,4.68677,0.0,0.0,0.202164,0.28248,1.39728,381.044,272.7041108,0.28248,0.202164,5.059156804
